"a","b","d_m"
1015,30,371.8917569084446
1030,30,378.50588094808546
1045,30,386.2916575426938
1060,30,395.2485587008069
1075,30,405.3742729000036
1090,30,416.6650814874095
1105,30,429.1160180589185
1120,30,442.72093446355916
1135,30,457.47252433113056
1150,30,473.3623257295804
1165,30,490.38071283027165
1180,30,508.5168814539133
1195,30,527.7588310752989
1210,30,548.0933447437241
1225,30,569.5059677996438
1240,30,591.9809859628319
1255,30,615.5014032069416
1270,30,640.048919760194
1285,30,665.603910554481
1300,30,692.1454044761414
1315,30,719.6510648546592
1330,30,748.0971717775955
1345,30,777.4586070774991
1360,30,807.7088432691486
1375,30,838.8199384576552
1390,30,870.7625405573843
1405,30,903.5059066180534
1420,30,937.0179478893565
1435,30,971.2653214115953
1450,30,1006.2136118667809
1465,30,1041.8277031475889
1480,30,1078.0725789844034
1495,30,1114.9150869052612
1510,30,1152.3272800553514
1525,30,1190.290163185152
1540,30,1228.7931670520074
1555,30,1267.8306925072636
1570,30,1307.3995965422037
1585,30,1347.4979559036772
1600,30,1388.1245032763486
1615,30,1429.278354309988
1630,30,1470.9588640872148
1645,30,1513.1655458140108
1660,30,1555.898021809713
1675,30,1599.1559924201931
1690,30,1642.9392154512586
1705,30,1687.2474920751824
1720,30,1732.0806568820071
1735,30,1777.4385706764172
1750,30,1823.3211151472162
1765,30,1869.72818884678
1780,30,1916.6597041074779
1795,30,1964.1155846414806
-500,45,2482.9985033777457
-485,45,2441.6863208111617
-470,45,2400.723300124844
-455,45,2360.1094455454167
-440,45,2319.844761562649
-425,45,2279.9292529518784
-410,45,2240.362924798971
-395,45,2201.1457825282073
-380,45,2162.2778319335193
-365,45,2123.75907921362
-350,45,2085.58953101165
-335,45,2047.7691944601022
-320,45,2010.2980772319686
-305,45,1973.1761875992172
-290,45,1936.4035345000245
-275,45,1899.98012761649
-260,45,1863.905977465029
-245,45,1828.181095502225
-230,45,1792.805494249702
-215,45,1757.7791874426614
-200,45,1723.1021902081866
-185,45,1688.774519281477
-170,45,1654.7961932711123
-155,45,1621.1672329886956
-140,45,1587.8876618645422
-125,45,1554.957506480683
-110,45,1522.3767972673854
-95,45,1490.1455694332262
-80,45,1458.2638642376808
-65,45,1426.731730779716
-50,45,1395.5492285822215
-35,45,1364.7164314156794
-20,45,1334.2334329925307
-5,45,1304.10035511126
10,45,1274.317359052348
25,45,1244.8847075569947
40,45,1215.8028573182842
55,45,1187.0724374327235
70,45,1158.6942314575979
85,45,1130.6691836311338
100,45,1102.9984093153955
115,45,1075.6832029657078
130,45,1048.7250434132338
145,45,1022.1255973192408
160,45,995.886721485552
175,45,970.0104644487351
190,45,944.4990676138086
205,45,919.3549660819975
220,45,894.5807892683508
235,45,870.1793613704484
250,45,846.1537017284893
265,45,822.5070251039967
280,45,799.242741895998
295,45,776.3644583079891
310,45,753.8759764752463
325,45,731.7812945594221
340,45,710.0846068155063
355,45,688.7903036348604
370,45,667.9029715670172
385,45,647.4273933221477
400,45,627.3685477554621
415,45,607.7316098343091
430,45,588.5219505882764
445,45,569.7451370422164
460,45,551.4069321317334
475,45,533.5132946003099
490,45,516.0703788768722
505,45,499.08453493218957
520,45,482.56230811206035
535,45,466.51043894472826
550,45,450.9358629193891
565,45,435.845710231944
580,45,421.2473054933286
595,45,407.1481673947168
610,45,393.55600832265134
625,45,380.47873391558545
640,45,367.92444255135626
655,45,355.9014247526195
670,45,344.41816249407265
685,45,333.4833283911553
700,45,323.10578474448795
715,45,313.294582407124
730,45,304.05895943204865
745,45,295.40833944426123
760,45,287.3523296637129
775,45,279.90071848007665
790,45,273.06347244429503
805,45,266.8507324895525
820,45,261.2728091168359
835,45,256.3401761628452
850,45,252.0634625856299
865,45,248.4534414121664
880,45,245.52101451320092
895,45,243.27719105732803
910,45,241.73305606784413
925,45,240.8997229150395
940,45,240.78825876089917
955,45,241.40956302765878
970,45,242.77416356723336
985,45,244.89187679591222
1000,45,247.77129275211385
1015,45,251.41909432795114
1030,45,255.83939645062975
1045,45,261.0341399665997
1060,45,267.0035712119982
1075,45,273.7466188995605
1090,45,281.2611415712384
1105,45,289.5440676087138
1120,45,298.5914699469376
1135,45,308.39860400399715
1150,45,318.95992489642606
1165,45,330.2690927127876
1180,45,342.31897071680766
1195,45,355.1016192816704
1210,45,368.6082872398964
1225,45,382.82940171757946
1240,45,397.75455717951223
1255,45,413.3725042266
1270,45,429.67113859983357
1285,45,446.6374908277776
1300,45,464.2577169976668
1315,45,482.5170912388636
1330,45,501.4000007018625
1345,45,520.8899441377915
1360,45,540.9695357091962
1375,45,561.6205165332248
1390,45,582.8237779343292
1405,45,604.5594029633995
1420,45,626.8067373951426
1435,45,649.5445100499313
1450,45,672.7510384688582
1465,45,696.4045850374082
1480,45,720.4839705280987
1495,45,744.9695604026888
1510,45,769.8445816107669
1525,45,795.0965523406968
1540,45,820.7171008797541
1555,45,846.7007873114387
1570,45,873.0440762970185
1585,45,899.7445993518257
1600,45,926.8007066392615
1615,45,954.2112054367897
1630,45,981.9752051913023
1645,45,1010.0920225778733
1660,45,1038.561121117603
1675,45,1067.3820713903729
1690,45,1096.5545239665744
1705,45,1126.0781904634998
1720,45,1155.9528299536219
1735,45,1186.178238996855
1750,45,1216.7542441878827
1765,45,1247.6806964877005
1780,45,1278.957466845977
1795,45,1310.584442773848
-500,60,1863.2711910268993
-485,60,1832.288944535458
-470,60,1801.5686251037073
-455,60,1771.1102383366497
-440,60,1740.9137901867923
-425,60,1710.9792869835624
-410,60,1681.3067354660286
-395,60,1651.8961428194098
-380,60,1622.7475167159319
-365,60,1593.8608653607073
-350,60,1565.2361975434471
-335,60,1536.8735226969611
-320,60,1508.7728509636306
-305,60,1480.9341932712637
-290,60,1453.3575614200959
-275,60,1426.042968183089
-260,60,1398.9904274222386
-245,60,1372.1999542242806
-230,60,1345.671565060133
-215,60,1319.4052779736198
-200,60,1293.4011128067198
-185,60,1267.6590914708465
-170,60,1242.1792382768672
-155,60,1216.961580341027
-140,60,1192.0061480903591
-125,60,1167.3129759004128
-110,60,1142.8821029116673
-95,60,1118.7135740908727
-80,60,1094.8074416324314
-65,60,1071.1637668353292
-50,60,1047.7826226415118
-35,60,1024.6640970642384
-20,60,1001.808297705896
-5,60,979.2153573176423
10,60,956.88544071041
25,60,934.818790215185
40,60,913.015801158067
55,60,891.4770103768691
70,60,870.2030739977419
85,60,849.1947625031662
100,60,828.4529651034117
115,60,807.9786960269013
130,60,787.7730999372945
145,60,767.8374560102482
160,60,748.1731808859892
175,60,728.7818308013485
190,60,709.6651031456533
205,60,690.824837613212
220,60,672.2630170699188
235,60,653.9817682135414
250,60,635.9833620819944
265,60,618.2702144471729
280,60,600.8448861207481
295,60,583.710083190745
310,60,566.8686572024901
325,60,550.3236052938429
340,60,534.0780702919814
355,60,518.1353407770767
370,60,502.4988511167427
385,60,487.17218147402735
400,60,472.1590577908306
415,60,457.46335174791
430,60,443.0890807020189
445,60,429.040407600179
460,60,415.3216408705826
475,60,401.93723428912483
490,60,388.8917868200724
505,60,376.19004242883636
520,60,363.83688986424494
535,60,351.83736240705076
550,60,340.1966375806508
565,60,328.92003681910774
580,60,318.01302508648945
595,60,307.4812104402554
610,60,297.33034352982685
625,60,287.56631701951665
640,60,278.1951649225338
655,60,269.2230618296732
670,60,260.6563220123424
685,60,252.50139837447884
700,60,244.76488122128313
715,60,237.45349680398027
730,60,230.57410558823702
745,60,224.13370017828495
760,60,218.13940280756762
775,60,212.59846227740533
790,60,207.51825018406396
805,60,202.90625621608217
820,60,198.7700822189551
835,60,195.11743459935752
850,60,191.95611445353498
865,60,189.29400451754063
880,60,187.13905158985128
895,60,185.49924236897286
910,60,184.38256951673753
925,60,183.7969829552885
940,60,183.75031863493163
955,60,184.2501932199862
970,60,185.30384972650123
985,60,186.91794220393493
1000,60,189.0982715064963
1015,60,191.84944267536557
1030,60,195.17440675504744
1045,60,199.07475647159697
1060,60,203.55093934528827
1075,60,208.6024212489964
1090,60,214.2278264231436
1105,60,220.42503586215653
1120,60,227.19125012470627
1135,60,234.52302718290375
1150,60,242.41630394447645
1165,60,250.86640732552155
1180,60,259.868058662091
1195,60,269.4153738860529
1210,60,279.50186104698867
1225,60,290.1204162508031
1240,60,301.2633187827122
1255,60,312.92222601214564
1270,60,325.08816859733923
1285,60,337.75154649662494
1300,60,350.9021263451068
1315,60,364.52904087546284
1330,60,378.62079126950795
1345,60,393.16525366054685
1360,60,408.1496915311532
1375,60,423.5607765781732
1390,60,439.3846219334419
1405,60,455.6068337436739
1420,60,472.2125905113785
1435,60,489.1867649364877
1450,60,506.51411073268673
1465,60,524.1795455180609
1480,60,542.168561408271
1495,60,560.4677613845712
1510,60,579.0654651317549
1525,60,597.9525483253558
1540,60,617.1223065696261
1555,60,636.569859778137
1570,60,656.2917067719859
1585,60,676.2853207650467
1600,60,696.5488460828607
1615,60,717.0808902612566
1630,60,737.8803855550445
1645,60,758.946496597515
1660,60,780.2785579462276
1675,60,801.8760310098291
1690,60,823.7384737152905
1705,60,845.8655187067418
1720,60,868.2568573727441
1735,60,890.9122279349384
1750,60,913.8314064206647
1765,60,937.0141997199221
1780,60,960.46044017354
1795,60,984.1699813032438
-500,75,1491.6683308824377
-485,75,1466.8844719368178
-470,75,1442.310211503715
-455,75,1417.9455565408887
-440,75,1393.79051443517
-425,75,1369.8450930384854
-410,75,1346.1093007078764
-395,75,1322.5831463500895
-380,75,1299.2666394714058
-365,75,1276.1597902335081
-350,75,1253.2626095163266
-335,75,1230.5751089889998
-320,75,1208.0973011903138
-305,75,1185.8291996202674
-290,75,1163.7708188447778
-275,75,1141.922174615997
-260,75,1120.2832840112983
-245,75,1098.8541655947408
-230,75,1077.6348396058047
-215,75,1056.6253281814745
-200,75,1035.8256556194483
-185,75,1015.2358486925165
-170,75,994.8559370272146
-155,75,974.6859535639816
-140,75,954.7259351216939
-125,75,934.9759230970851
-110,75,915.4359643398727
-95,75,896.1061122579071
-80,75,876.9864282232976
-65,75,858.076983368016
-50,75,839.3778608682043
-35,75,820.8891588007293
-20,75,802.6109935759167
-5,75,784.543503763278
10,75,766.6868546237087
25,75,749.0412739060337
40,75,731.6071152371101
55,75,714.384853620736
70,75,697.3750660350527
85,75,680.5784215465746
100,75,663.9956801146802
115,75,647.6276956312623
130,75,631.4754200427199
145,75,615.539907168399
160,75,599.8223158242226
175,75,584.3239122577936
190,75,569.0460720155431
205,75,553.9902813711609
220,75,539.1581384227629
235,75,524.5513539407233
250,75,510.1717520265844
265,75,496.0212706270908
280,75,482.10196193544715
295,75,468.4159927032778
310,75,454.9656444805662
325,75,441.753313796348
340,75,428.78151228963253
355,75,416.0528667975697
370,75,403.57011940602
385,75,391.33612746624146
400,75,379.35386358027114
415,75,367.6264155566382
430,75,356.1569863372617
445,75,344.9488938956868
460,75,334.00557110617507
475,75,323.3305655825494
490,75,312.9275394850721
505,75,302.800269292989
520,75,292.9526455396653
535,75,283.3886725064491
550,75,274.11246787049595
565,75,265.1282623007258
580,75,256.44039899482635
595,75,248.0533331486969
610,75,239.9716313478785
625,75,232.19997086823523
640,75,224.74313887031718
655,75,217.60603146828214
670,75,210.7936526497483
685,75,204.31111301720347
700,75,198.16362831418317
715,75,192.35651768978576
730,75,186.89520164241654
745,75,181.78519956682055
760,75,177.0321268058685
775,75,172.6416910778889
790,75,168.61968810820994
805,75,164.97199623501518
820,75,161.70456967723496
835,75,158.8234300349332
850,75,156.33465542397153
865,75,154.2443664020754
880,75,152.55870748726926
895,75,151.28382255378997
910,75,150.425821659785
925,75,149.99073588410272
940,75,149.9844556226726
955,75,150.4126470165666
970,75,151.28064220545656
985,75,152.5933048716198
1000,75,154.3548862203243
1015,75,156.56880900277554
1030,75,159.2372792364429
1045,75,162.36156296887435
1060,75,165.94211325844879
1075,75,169.97863990926786
1090,75,174.47018389996748
1105,75,179.41517964049854
1120,75,184.81150096326655
1135,75,190.65649269237318
1150,75,196.94699117889152
1165,75,203.67933694200826
1180,75,210.84938185719395
1195,75,218.45249267417438
1210,75,226.48355214911743
1225,75,234.93695873240173
1240,75,243.80662553256278
1255,75,253.08597914775726
1270,75,262.7679588971028
1285,75,272.84501698406257
1300,75,283.30912018007376
1315,75,294.1517537349276
1330,75,305.36392841678673
1345,75,316.9361918873636
1360,75,328.8586460717849
1375,75,341.12097285627806
1390,75,353.7124714368877
1405,75,366.62211207052434
1420,75,379.83861295002856
1435,75,393.3505493670401
1450,75,407.14650654282144
1465,75,421.21528715574595
1480,75,435.54617625160535
1495,75,450.129242127306
1510,75,464.9556585119614
1525,75,480.01834462521987
1540,75,495.311829364372
1555,75,510.8318400622677
1570,75,526.575096065938
1585,75,542.539089440092
1600,75,558.7218924437067
1615,75,575.122006966896
1630,75,591.7382531425187
1645,75,608.569688771601
1660,75,625.6155512894561
1675,75,642.8752157416942
1690,75,660.3481640396719
1705,75,678.0339621857875
1720,75,695.9322431785198
1735,75,714.0426940112013
1750,75,732.3650456583655
1765,75,750.8990652703308
1780,75,769.64455002049
1795,75,788.6013222044915
-500,90,1244.1276071881296
-485,90,1223.476357697193
-470,90,1202.9998310791561
-455,90,1182.6980356131317
-440,90,1162.5709800854936
-425,90,1142.6186738320414
-410,90,1122.841126784772
-395,90,1103.2383495239098
-380,90,1083.8103533359492
-365,90,1064.5571502786001
-350,90,1045.4787532536914
-335,90,1026.5751760892886
-320,90,1007.8464336325271
-305,90,989.2925418549702
-290,90,970.9135179726686
-275,90,952.7093805835905
-260,90,934.6801498256713
-245,90,916.8258475594927
-230,90,899.1464975805695
-215,90,881.6421258674503
-200,90,864.3127608734245
-185,90,847.1584338716984
-170,90,830.179179366537
-155,90,813.3750355863193
-140,90,796.7460450788245
-125,90,780.2922554345724
-110,90,764.0137201706542
-95,90,747.9104998148265
-80,90,731.9826632362725
-65,90,716.2302892719515
-50,90,700.653468688764
-35,90,685.2523064899145
-20,90,670.0269245046018
-5,90,654.9774640899927
10,90,640.1040893022401
25,90,625.4070163880838
40,90,610.8865681779731
55,90,596.5431736696046
70,90,582.3773526953453
85,90,568.3897050461239
100,90,554.5809059017257
115,90,540.951705784062
130,90,527.5029327408752
145,90,514.2354952135966
160,90,501.15038482105456
175,90,488.2486787709675
190,90,475.53154184383374
205,90,463.0002279863247
220,90,450.6560815778096
235,90,438.50053843331284
250,90,426.53512659698373
265,90,414.76146696939264
280,90,403.1812738023355
295,90,391.7963550869498
310,90,380.608612854792
325,90,369.62004340678953
340,90,358.83273748135076
355,90,348.2488803701314
370,90,337.87075198779684
385,90,327.7007269004148
400,90,317.7412743157533
415,90,307.9949580376324
430,90,298.46443638552796
445,90,289.15246207978953
460,90,280.061882092067
475,90,271.19563745981173
490,90,262.5567630629862
505,90,254.14838736036182
520,90,245.97373208196788
535,90,238.0361118733542
550,90,230.33893388629912
565,90,222.8856973094029
580,90,215.67999283059808
595,90,208.7255020219198
610,90,202.02599663483932
625,90,195.58533779196546
640,90,189.4074750578376
655,90,183.49644536769708
670,90,177.85637178830976
685,90,172.49146207882384
700,90,167.4060070118778
715,90,162.60437840519015
730,90,158.09102680091513
745,90,153.87047871312612
760,90,149.9473333414771
775,90,146.3262586194328
790,90,143.0119864257077
805,90,140.0093067338811
820,90,137.32306040222622
835,90,134.95813020626736
850,90,132.91942958067054
865,90,131.21188835242862
880,90,129.8404345003873
895,90,128.8099706573951
910,90,128.12534368978135
925,90,127.7913053071055
940,90,127.81246146173919
955,90,128.19320872552484
970,90,128.93765765690353
985,90,130.04954731881497
1000,90,131.532161593018
1015,90,133.3881682014041
1030,90,135.61926053397573
1045,90,138.226432938174
1060,90,141.2100773221577
1075,90,144.57001084742978
1090,90,148.30551369992423
1105,90,152.415366111694
1120,90,156.8978794408021
1135,90,161.75092002517567
1150,90,166.97192644568776
1165,90,172.55792147873476
1180,90,178.50552005746633
1195,90,184.81093438410164
1210,90,191.46997712341093
1225,90,198.47806342712914
1240,90,205.83021240903702
1255,90,213.52104861096956
1270,90,221.54480396717656
1285,90,229.89532078567606
1300,90,238.56605632144857
1315,90,247.55008962298575
1330,90,256.8401315017354
1345,90,266.4285387204927
1360,90,276.30733384559267
1375,90,286.468232687776
1390,90,296.90268189427917
1405,90,307.60191005088154
1420,90,318.556996524016
1435,90,329.75896292371607
1450,90,341.198891757097
1465,90,352.8680741055201
1480,90,364.75818091080646
1495,90,376.86143955230597
1510,90,389.1708291022416
1525,90,401.680638952322
1540,90,414.3863265211382
1555,90,427.2841728559359
1570,90,440.37118132758366
1585,90,453.64495774971306
1600,90,467.1035910017011
1615,90,480.7455490174448
1630,90,494.5695945237134
1645,90,508.5747193712713
1660,90,522.760094292214
1675,90,537.1250307009743
1690,90,551.6689516253072
1705,90,566.3913694722052
1720,90,581.2918688954757
1735,90,596.3700934809801
1750,90,611.6257353050595
1765,90,627.0585266715065
1780,90,642.6682335142087
1795,90,658.4546500844585
-500,105,1067.4794395277784
-485,105,1049.7803509037246
-470,105,1032.231082367598
-455,105,1014.8316434830714
-440,105,997.5820443953669
-425,105,980.4822958790305
-410,105,963.5324093908405
-395,105,946.7323971285543
-380,105,930.0822720963123
-365,105,913.5820481776559
-350,105,897.2317402172902
-335,105,881.0313641129269
-320,105,864.9809369187951
-305,105,849.0804769627083
-290,105,833.3300039789597
-275,105,817.7295392597746
-260,105,802.279105828626
-245,105,786.9787286394298
-230,105,771.8284348065248
-215,105,756.8282538714486
-200,105,741.9782181139008
-185,105,727.2783629160012
-170,105,712.7287271910635
-155,105,698.32935389067
-140,105,684.0802906068614
-125,105,669.9815902896408
-110,105,656.0333121033938
-95,105,642.2355224484676
-80,105,628.5882961743957
-65,105,615.0917180062175
-50,105,601.7458841905899
-35,105,588.5509043385985
-20,105,575.5069033944412
-5,105,562.6140235998871
10,105,549.8724268298312
25,105,537.282319655931
40,105,524.8440008393128
55,105,512.5578631968601
70,105,500.4243818383375
85,105,488.4441040642762
100,105,476.61764330940167
115,105,464.94567690716235
130,105,453.4289464041275
145,105,442.0682591802875
160,105,430.86449053277465
175,105,419.8185857624839
190,105,408.93156205670095
205,105,398.20451010096747
220,105,387.6385954207069
235,105,377.2350594804227
250,105,366.99522057585096
265,105,356.92047455328304
280,105,347.01229538586716
295,105,337.2722356315485
310,105,327.70192679248424
325,105,318.30307959162315
340,105,309.0774841786982
355,105,300.02701027509966
370,105,291.15360726483266
385,105,282.4593042369418
400,105,273.9462099832733
415,105,265.61651295419455
430,105,257.47248117380735
445,105,249.51646211524508
460,105,241.75088253576465
475,105,234.1782482705202
490,105,226.80114398307603
505,105,219.62223286987455
520,105,212.6442563149654
535,105,205.87003349030917
550,105,199.30246089584816
565,105,192.94451183224209
580,105,186.79923579765503
595,105,180.8697577981823
610,105,175.15927755934734
625,105,169.67106862348194
640,105,164.40847731459846
655,105,159.37492154841473
670,105,154.57388946028658
685,105,150.00893781766553
700,105,145.6836901759714
715,105,141.6018347269726
730,105,137.76712177626774
745,105,134.18336077041923
760,105,130.85441677358162
775,105,127.78420626660323
790,105,124.97669210660348
805,105,122.43587743938352
820,105,120.16579829751487
835,105,118.17051453972918
850,105,116.45409868824619
865,105,115.02062209679146
880,105,113.87413773398198
895,105,113.01865870529248
910,105,112.45813149525344
925,105,112.19640286718852
940,105,112.23717956208829
955,105,112.58398063855365
970,105,113.24008379244678
985,105,114.2084694254118
1000,105,115.49176912246521
1015,105,117.09213154567016
1030,105,119.01087952944692
1045,105,121.24878778297813
1060,105,123.80616856768027
1075,105,126.68288009720274
1090,105,129.87834434314786
1105,105,133.39156789178853
1120,105,137.22116178560145
1135,105,141.36535842104348
1150,105,145.8220250008443
1165,105,150.58867379333208
1180,105,155.66246976187304
1195,105,161.040236201908
1210,105,166.71845899506488
1225,105,172.69329003175477
1240,105,178.96055030013
1255,105,185.51573310529707
1270,105,192.3540078744416
1285,105,199.4702250242431
1300,105,206.85892241973872
1315,105,214.51433404300124
1330,105,222.43040162178093
1345,105,230.60079015016493
1360,105,239.01890847253412
1375,105,247.67793640074413
1390,105,256.5708601787933
1405,105,265.6905184477264
1420,105,275.02966106634153
1435,105,284.581022939994
1450,105,294.33741392480965
1465,105,304.29182324974715
1480,105,314.4375322108695
1495,105,324.76822258832834
1510,105,335.2781093786912
1525,105,345.9624611233778
1540,105,356.81745128100897
1555,105,367.83984013422474
1570,105,379.0269226803684
1585,105,390.3764625848926
1600,105,401.88661873365146
1615,105,413.555875090096
1630,105,425.38297922259585
1645,105,437.36689108451435
1660,105,449.5067415623037
1675,105,461.80179944816797
1690,105,474.25144530730614
1705,105,486.8551508299005
1720,105,499.6124624830901
1735,105,512.522988512885
1750,105,525.5863885527824
1765,105,538.8023652648066
1780,105,552.170657571538
1795,105,565.6910351400343
-500,120,935.1390235221276
-485,120,919.6543113522442
-470,120,904.3007492816874
-455,120,889.0783481169537
-440,120,873.9871193160222
-425,120,859.027075041161
-410,120,844.198228217304
-395,120,829.5005925967344
-380,120,814.9341828309322
-365,120,800.4990145505898
-350,120,786.1951044549619
-335,120,772.0224704119247
-320,120,757.9811315703656
-305,120,744.0711084868101
-290,120,730.2924232685615
-275,120,716.6450997360522
-260,120,703.1291636076313
-245,120,689.744642710654
-230,120,676.4915672235054
-215,120,663.369969954124
-200,120,650.379886661712
-185,120,637.5213564296374
-170,120,624.7944220990724
-155,120,612.1991307746257
-140,120,599.7355344150199
-125,120,587.403690523517
-110,120,575.2036629538444
-95,120,563.1355228470278
-80,120,551.1993497114927
-65,120,539.3952326511876
-50,120,527.7232717321017
-35,120,516.1835794548434
-20,120,504.7762822710109
-5,120,493.5015220504572
10,120,482.35945787240377
25,120,471.3502878114066
40,120,460.47429100383334
55,120,449.73183075869434
70,120,439.12334556404744
85,120,428.64934032694583
100,120,418.31038000072084
115,120,408.1070860844537
130,120,398.0401354846474
145,120,388.11026092263114
160,120,378.3182521679795
175,120,368.66495760085763
190,120,359.1512858104629
205,120,349.7782070803516
220,120,340.54675469867124
235,120,331.4580260788747
250,120,322.51318369968
265,120,313.71345588256725
280,120,305.060137427533
295,120,296.5545901268595
310,120,288.19824317431613
325,120,279.9925934844709
340,120,271.93920593413384
355,120,264.03971353556375
370,120,256.29581754899203
385,120,248.70928754024106
400,120,241.28196138769962
415,120,234.01574524160867
430,120,226.9126134374687
445,120,219.97460836435482
460,120,213.2038402879785
475,120,206.60248712743135
490,120,200.17279418365206
505,120,193.91707381673984
520,120,187.83770506826704
535,120,181.93713322368166
550,120,176.21786930870613
565,120,170.6824895122832
580,120,165.3336345270481
595,120,160.17400879645675
610,120,155.2063796554944
625,120,150.4335763492471
640,120,145.8584889104075
655,120,141.4840668728815
670,120,137.31331779385667
685,120,133.3493055507683
700,120,129.59514837223801
715,120,126.05401655288263
730,120,122.7291297903921
745,120,119.62375406882848
760,120,116.74119799389457
775,120,114.08480846297006
790,120,111.65796552381688
805,120,109.46407623963513
820,120,107.5065673331931
835,120,105.78887632791746
850,120,104.31444083898842
865,120,103.08668559496685
880,120,102.10900669777784
895,120,101.38475257328663
910,120,100.9172010604402
925,120,100.70953219386405
940,120,100.76479654377087
955,120,101.08587959804962
970,120,101.6754636794872
985,120,102.53599020886587
1000,120,103.66962637789628
1015,120,105.0781454927982
1030,120,106.76259286581806
1045,120,108.72356641299822
1060,120,110.9612987612986
1075,120,113.4756567310812
1090,120,116.2661483554708
1105,120,119.33193378828382
1120,120,122.67183731132047
1135,120,126.28435872490692
1150,120,130.16768330210965
1165,120,134.31969008930744
1180,120,138.73795867986033
1195,120,143.41977475568166
1210,120,148.36213475817053
1225,120,153.56175006729185
1240,120,159.01505106739782
1255,120,164.71819147866603
1270,120,170.6670533436992
1285,120,176.85725308561007
1300,120,183.2841491006389
1315,120,189.9428514180419
1330,120,196.82823405502876
1345,120,203.93495081575927
1360,120,211.2574554277791
1375,120,218.79002706507148
1390,120,226.5268024451378
1405,120,234.46181574804615
1420,120,242.58904747789953
1435,120,250.9024828939664
1450,120,259.3961795418691
1465,120,268.06434149632764
1480,120,276.9013951981747
1495,120,285.90205879786004
1510,120,295.06144155283795
1525,120,304.375544084818
1540,120,313.84110466493496
1555,120,323.45529183027554
1570,120,333.21567644976784
1585,120,343.12019546943685
1600,120,353.167106920667
1615,120,363.35494324398104
1630,120,373.68246742568346
1645,120,384.14863418752185
1660,120,394.7525569132387
1675,120,405.49348010697133
1690,120,416.3707567653141
1705,120,427.3838299166892
1720,120,438.5322176010503
1735,120,449.81550064615345
1750,120,461.23331269839383
1765,120,472.78533206474754
1780,120,484.4712750088433
1795,120,496.29089021633337
-500,135,832.3370111012576
-485,135,818.5748150247157
-470,135,804.9292540191205
-455,135,791.4003400876005
-440,135,777.9880859499644
-425,135,764.6925050999374
-410,135,751.5136118682967
-395,135,738.4514214926741
-380,135,725.5059501948965
-365,135,712.6772152668832
-350,135,699.9652351662785
-335,135,687.3700296231937
-320,135,674.8916197596595
-305,135,662.5300282236684
-290,135,650.2852793400053
-275,135,638.1573992804562
-260,135,626.1464162564362
-245,135,614.2523607376266
-230,135,602.4752657008357
-215,135,590.815166914045
-200,135,579.2721032614393
-185,135,567.846117116156
-170,135,556.5372547684927
-155,135,545.3455669182823
-140,135,534.2711092409728
-125,135,523.3139430373367
-110,135,512.474135976294
-95,135,501.75176293841446
-80,135,491.1469069634087
-65,135,480.65966029733283
-50,135,470.2901255234964
-35,135,460.038416745256
-20,135,449.90466077093777
-5,135,439.88899823572217
10,135,429.99158501972835
25,135,420.2126115107343
40,135,410.55234031006063
55,135,401.0111099955716
70,135,391.58932819507413
85,135,382.2874642118937
100,135,373.10604294215204
115,135,364.0456408034394
130,135,355.10688362473604
145,135,346.2904460546469
160,135,337.59705196431196
175,135,329.02747540376606
190,135,320.5825417997443
205,135,312.2631291998311
220,135,304.070169453845
235,135,296.0046492794492
250,135,288.0676111924819
265,135,280.26015430091667
280,135,272.5834349704886
295,135,265.0386673737454
310,135,257.6271239350684
325,135,250.35013568349495
340,135,243.20909252378925
355,135,236.20544343459974
370,135,229.34069660092388
385,135,222.6164194865888
400,135,216.03423885107466
415,135,209.59584071375969
430,135,203.3029702675362
445,135,197.15743174270506
460,135,191.16108822108257
475,135,185.31586139930877
490,135,179.62373129941273
505,135,174.08673592372963
520,135,168.706970850254
535,135,163.48658876341275
550,135,158.427798914027
565,135,153.53286650084874
580,135,148.80411196447375
595,135,144.24391018258027
610,135,139.8546895532644
625,135,135.63893095064861
640,135,131.5991665338354
655,135,127.73797838653584
670,135,124.05799696016781
685,135,120.56189928770047
700,135,117.25240692878472
715,135,114.13228359845561
730,135,111.20433242157337
745,135,108.4713927427523
760,135,105.93633640631683
775,135,103.60206340226907
790,135,101.471496751796
805,135,99.54757647902957
820,135,97.83325248446216
835,135,96.33147610020356
850,135,95.04519007016991
865,135,93.97731666399294
880,135,93.13074361108195
895,135,92.50830754706409
910,135,92.11277472481683
925,135,91.94681889382457
940,135,92.01299653930637
955,135,92.31372013251735
970,135,92.8512306685136
985,135,93.62757145730235
1000,135,94.64456566262136
1015,135,95.90370506272069
1030,135,97.4058215692067
1045,135,99.15137033721552
1060,135,101.14051119681531
1075,135,103.37310412807061
1090,135,105.84871050728191
1105,135,108.56659802903876
1120,135,111.52574748523726
1135,135,114.72486009025468
1150,135,118.16236456013446
1165,135,121.83642356951601
1180,135,125.74493949712678
1195,135,129.88555954833524
1210,135,134.25568044434448
1225,135,138.85245292224081
1240,135,143.67278632080058
1255,135,148.71335354879318
1270,135,153.9705967550424
1285,135,159.44073404859927
1300,135,165.11976765652452
1315,135,171.0034939577135
1330,135,177.08751589377331
1345,135,183.3672583292454
1360,135,189.83798700568622
1375,135,196.49483179124923
1390,135,203.3328149400307
1405,135,210.3468849943794
1420,135,217.5319567145975
1435,135,224.88295690787336
1450,135,232.39487515747373
