"a","b","d_m"
160,-390,179.84761103642805
175,-390,176.28811237535194
190,-390,172.7752728307559
205,-390,169.31007970268024
220,-390,165.8918715500745
235,-390,162.52188410525943
250,-390,159.19924979320882
265,-390,155.92546602929727
280,-390,152.6994442283552
295,-390,149.5229536234369
310,-390,146.39467350363563
325,-390,143.31665242913172
340,-390,140.28732958696057
355,-390,137.3090381879044
370,-390,134.37997188091666
385,-390,131.50275204647977
400,-390,128.67532336204718
415,-390,125.90059741734795
430,-390,123.17626802774788
445,-390,120.50554395996228
460,-390,117.88586559248675
475,-390,115.32072320728787
490,-390,112.80730760671435
505,-390,110.34940229068098
520,-390,107.94394734106059
535,-390,105.5950145940986
550,-390,103.29929457223902
565,-390,101.06114530701299
580,-390,98.87700919227767
595,-390,96.75152786645008
610,-390,94.6808971768742
625,-390,92.6700394008689
640,-390,90.71490547835295
655,-390,88.8206950271922
670,-390,86.98311569982279
685,-390,85.20764085947569
700,-390,83.48973640877485
715,-390,81.83514558452283
730,-390,80.23909394084855
745,-390,78.70759044847922
760,-390,77.23562152984331
775,-390,75.82945748087417
790,-390,74.48384657987374
805,-390,73.20531576017707
820,-390,71.9883758712261
835,-390,70.83980549905348
850,-390,69.75387846438852
865,-390,68.7376196996719
880,-390,67.78506603859898
895,-390,66.90348310161298
910,-390,66.08667037447954
925,-390,65.34212812007587
940,-390,64.66341766842615
955,-390,64.05834336772811
970,-390,63.520215267427524
985,-390,63.05692603332574
1000,-390,62.661556400243114
1015,-390,62.34226999383763
1030,-390,62.091903885045056
1045,-390,61.91882756896397
1060,-390,61.81563149530853
1075,-390,61.79088256669605
1090,-390,61.83692109619943
1105,-390,61.96250244674164
1120,-390,62.15971277796254
1135,-390,62.43748656492515
1150,-390,62.78765141563014
1165,-390,63.21931132770666
1180,-390,63.72403078701349
1195,-390,64.31107374592449
1210,-390,64.9717371537703
1225,-390,65.71543576953843
1240,-390,66.53319522613147
1255,-390,67.43457292183544
1270,-390,68.41032067951821
1285,-390,69.47047518798689
1300,-390,70.60525206011245
1315,-390,71.82441267909446
1330,-390,73.11816345532446
1345,-390,74.49646279510392
1360,-390,75.94925243828732
1375,-390,77.48662740658037
1390,-390,79.09827658164845
1405,-390,80.79444140173334
1420,-390,82.56457525868018
1435,-390,84.4190814626014
1450,-390,86.34720079438752
1465,-390,88.35951912006831
1480,-390,90.44509216463214
1495,-390,92.61471300721732
1510,-390,94.85728289304615
1525,-390,97.15783291029446
1540,-390,99.516310534166
1555,-390,101.93257053113344
1570,-390,104.40564884267326
1585,-390,106.93506991860369
1600,-390,109.52033008501661
1615,-390,112.160904138424
1630,-390,114.85625157963915
1645,-390,117.60582239401433
1660,-390,120.40906230980043
1675,-390,123.26541749124357
1690,-390,126.17433864616649
1705,-390,129.13528454813098
1720,-390,132.1477249901983
1735,-390,135.21114320053326
1750,-390,138.3250377596701
1765,-390,141.489277339211
1780,-390,144.70412669450303
1795,-390,147.96809613118543
-500,-375,396.9399618364651
-485,-375,391.0945012401456
-470,-375,385.2989032121478
-455,-375,379.5530591376449
-440,-375,373.8568626740667
-425,-375,368.21020978910985
-410,-375,362.6130040332302
-395,-375,357.06514390393465
-380,-375,351.56652865081827
-365,-375,346.11706394642215
-350,-375,340.71665800449927
-335,-375,335.3652216348813
-320,-375,330.06266830136803
-305,-375,324.8089141826498
-290,-375,319.6038782362364
-275,-375,314.44748226533846
-260,-375,309.33965098858863
-245,-375,304.2803121124554
-230,-375,299.2693964061291
-215,-375,294.3068377786027
-200,-375,289.3925733575933
-185,-375,284.52654356987506
-170,-375,279.70869222250604
-155,-375,274.93896658435483
-140,-375,270.2173174672407
-125,-375,265.5436993059286
-110,-375,260.91807023614575
-95,-375,256.34039216972985
-80,-375,251.8106308659837
-65,-375,247.32875599828736
-50,-375,242.89474121503895
-35,-375,238.5085641940259
-20,-375,234.17020668940728
-5,-375,229.87965457058147
10,-375,225.63689785234737
25,-375,221.44193868477376
40,-375,217.2947762074193
55,-375,213.19549440484903
70,-375,209.14406927507832
85,-375,205.14070984240558
100,-375,201.18532663311157
115,-375,197.27828982837798
130,-375,193.41940556839833
145,-375,189.6092360947882
160,-375,185.84744880956023
175,-375,182.13482369907086
190,-375,178.47086028009736
205,-375,174.85657709347893
220,-375,171.29128196738475
235,-375,167.77624846505032
250,-375,164.31057399494085
265,-375,160.89579986543413
280,-375,157.53079886441637
295,-375,154.21738960684203
310,-375,150.95420991478363
325,-375,147.74336264224317
340,-375,144.58324345737498
355,-375,141.47624422285335
370,-375,138.42051376984276
385,-375,135.41873597437916
400,-375,132.46881008319872
415,-375,129.57371355906173
430,-375,126.73109477746033
445,-375,123.94423297595455
460,-375,121.21052122868758
475,-375,118.53352208073217
490,-375,115.91038234967232
505,-375,113.34495926166333
520,-375,110.83415021559667
535,-375,108.38210279194331
550,-375,105.9854664228867
565,-375,103.64867667384058
580,-375,101.36813667313908
595,-375,99.14856718939727
610,-375,96.98612681037577
625,-375,94.88581837616262
640,-375,92.84355771050195
655,-375,90.86462628709963
670,-375,88.94469888522268
685,-375,87.08933189649352
700,-375,85.29396065965919
715,-375,83.56441250573664
730,-375,81.8958847704918
745,-375,80.29447148654843
760,-375,78.7551332115641
775,-375,77.28422617614767
790,-375,75.8764751279267
805,-375,74.53849371034855
820,-375,73.26477152836397
835,-375,72.0621745475409
850,-375,70.92495755160093
865,-375,69.86023340019955
880,-375,68.86202198395804
895,-375,67.93767725253838
910,-375,67.08098368817934
925,-375,66.2995301056691
940,-375,65.58694260571087
955,-375,64.95102894538212
970,-375,64.38503795646197
985,-375,63.89700772892204
1000,-375,63.480008353256906
1015,-375,63.14229108843577
1030,-375,62.87668307186241
1045,-375,62.69164033336867
1060,-375,62.57974356472015
1075,-375,62.54964453415292
1090,-375,62.593673306311146
1105,-375,62.72066773038963
1120,-375,62.92270240769967
1135,-375,63.208791047751106
1150,-375,63.57074739728725
1165,-375,64.01775038396154
1180,-375,64.54134715006887
1195,-375,65.15087103433352
1210,-375,65.83759679755431
1225,-375,66.61100163030302
1240,-375,67.46208261671613
1255,-375,68.40057004973067
1270,-375,69.41737574411603
1285,-375,70.5219392035534
1300,-375,71.70469234291221
1315,-375,72.975493852699
1330,-375,74.3244933802669
1345,-375,75.76166931250003
1360,-375,77.27689506500589
1375,-375,78.88027278045747
1390,-375,80.561411499893
1405,-375,82.3305475166176
1420,-375,84.17704400198556
1435,-375,86.11128863840217
1450,-375,88.122423989277
1465,-375,90.22101284150358
1480,-375,92.39600827766428
1495,-375,94.65817693953201
1510,-375,96.99644374075048
1525,-375,99.3963757909437
1540,-375,101.85682936090278
1555,-375,104.37733372410511
1570,-375,106.95737373236892
1585,-375,109.59639792683812
1600,-375,112.29382647634748
1615,-375,115.04905877542087
1630,-375,117.86148056212414
1645,-375,120.73047044788868
1660,-375,123.655405784576
1675,-375,126.63566782611463
1690,-375,129.6706461711327
1705,-375,132.75974249787285
1720,-375,135.9023736226089
1735,-375,139.09845629386515
1750,-375,142.3479862488016
1765,-375,145.64945993082674
1780,-375,149.00237416013283
1795,-375,152.4062479215753
-500,-360,413.14182946458993
-485,-360,407.0234780143603
-470,-360,400.95772288731206
-455,-360,394.94443678588397
-440,-360,388.9834949140581
-425,-360,383.07477501496845
-410,-360,377.2181616468042
-395,-360,371.413538269015
-380,-360,365.66078478806395
-365,-360,359.959789571255
-350,-360,354.31044375828486
-335,-360,348.7126413176218
-320,-360,343.1662791063355
-305,-360,337.67125693342217
-290,-360,332.227477626633
-275,-360,326.8348471027816
-260,-360,321.49327444145484
-245,-360,316.2026719619994
-230,-360,310.9629553035899
-215,-360,305.77404350811224
-200,-360,300.63585910550995
-185,-360,295.54832820115587
-170,-360,290.5113805647073
-155,-360,285.52494971980383
-140,-360,280.5889730338645
-125,-360,275.7033918071379
-110,-360,270.8681513600701
-95,-360,266.0832011179765
-80,-360,261.3484946919475
-65,-360,256.6639899548894
-50,-360,252.02964911160245
-35,-360,247.44543876184247
-20,-360,242.91132995538666
-5,-360,238.42729823824493
10,-360,233.99332368931135
25,-360,229.6093995076308
40,-360,225.2755151992738
55,-360,220.9917503785752
70,-360,216.75806989378216
85,-360,212.57468474657173
100,-360,208.44149122824965
115,-360,204.35886872998694
130,-360,200.32660491021693
145,-360,196.34527883490586
160,-360,192.41453452178928
175,-360,188.53517636693775
190,-360,184.70667545224777
205,-360,180.93008199300832
220,-360,177.2046706146332
235,-360,173.53175331863517
250,-360,169.91039013674035
265,-360,166.34216698603356
280,-360,162.82591588199944
295,-360,159.36350559502358
310,-360,155.95353063255905
325,-360,152.5981489376361
340,-360,149.2957111691726
355,-360,146.0486686351145
370,-360,142.85512425250397
385,-360,139.71782517153568
400,-360,136.63462452376865
415,-360,133.60856640434818
430,-360,130.63725347976802
445,-360,127.724036850224
460,-360,124.8662612580041
475,-360,122.06756277258533
490,-360,119.32504476267891
505,-360,116.64263891330748
520,-360,114.01720085556458
535,-360,111.45295465970376
550,-360,108.946509944147
565,-360,106.50238058083667
580,-360,104.11693205238778
595,-360,101.79496507227209
610,-360,99.53260291467404
625,-360,97.33492985434236
640,-360,95.19782885545294
655,-360,93.12666419187943
670,-360,91.11708032315332
685,-360,89.17471770105146
700,-360,87.29498393892601
715,-360,85.48379159589797
730,-360,83.73631290315831
745,-360,82.05872820558345
760,-360,80.44597557740542
775,-360,78.90449856469971
790,-360,77.42900202745543
805,-360,76.02618784402843
820,-360,74.69052827543801
835,-360,73.4289783486921
850,-360,72.23577796584716
865,-360,71.11812976526457
880,-360,70.07004110290316
895,-360,69.09895629026374
910,-360,68.19864946626433
925,-360,67.37688553665359
940,-360,66.62718813546438
955,-360,65.95740407822079
970,-360,65.36083697493005
985,-360,64.84561582088858
1000,-360,64.40480546091922
1015,-360,64.04674761559346
1030,-360,63.76426511379727
1045,-360,63.56590353814626
1060,-360,63.44423965031824
1075,-360,63.408013267438236
1090,-360,63.44955019738853
1105,-360,63.57777407997982
1120,-360,63.78475405193963
1135,-360,64.07958641082276
1150,-360,64.45407714436271
1165,-360,64.91748340355944
1180,-360,65.46134096153526
1195,-360,66.09505561772852
1210,-360,66.80988560011507
1225,-360,67.61537316723305
1240,-360,68.50283347510998
1255,-360,69.48171499959761
1270,-360,70.54259676067377
1285,-360,71.69526129382626
1300,-360,72.93009744759445
1315,-360,74.25699574392752
1330,-360,75.66605028644886
1345,-360,77.16725692419045
1360,-360,78.75041990055989
1375,-360,80.42564375373182
1390,-360,82.18245451280973
1405,-360,84.03107623902586
1420,-360,85.96077635891197
1435,-360,87.98191759891489
1450,-360,90.0835367130528
1465,-360,92.27616230008326
1480,-360,94.54863577092927
1495,-360,96.91258308866644
1510,-360,99.35584549093755
1525,-360,101.86323807829535
1540,-360,104.43426285656196
1555,-360,107.0683652857351
1570,-360,109.76494383238172
1585,-360,112.5233594914882
1600,-360,115.34294504160445
1615,-360,118.22301382756025
1630,-360,121.16286790379131
1645,-360,124.16180541452225
1660,-360,127.21912713096768
1675,-360,130.3341421071395
1690,-360,133.5061724523831
1705,-360,136.7352571100485
1720,-360,140.02093952068057
1735,-360,143.36176673744345
1750,-360,146.7571452443318
1765,-360,150.20650685766125
1780,-360,153.70930937491008
1795,-360,157.26503680806522
-500,-345,430.9270773962031
-485,-345,424.50808720630937
-470,-345,418.14477218183356
-455,-345,411.8369825379041
-440,-345,405.58457127112973
-425,-345,399.38739419606577
-410,-345,393.2453126560365
-395,-345,387.15819271217146
-380,-345,381.1258906815463
-365,-345,375.14827411509805
-350,-345,369.22521361383883
-335,-345,363.35658288614655
-320,-345,357.5422588089776
-305,-345,351.7821214930794
-290,-345,346.0760543522625
-275,-345,340.42394417673927
-260,-345,334.8256812105044
-245,-345,329.281159232657
-230,-345,323.7902756425086
-215,-345,318.3529315482303
-200,-345,312.9690318587031
-185,-345,307.6384853781272
-170,-345,302.36120490283514
-155,-345,297.1371073196238
-140,-345,291.96611370480156
-125,-345,286.8481494230124
-110,-345,281.7831442247871
-95,-345,276.77103234166367
-80,-345,271.8117525776398
-65,-345,266.9052483956729
-50,-345,262.0514679979331
-35,-345,257.25036439855074
-20,-345,252.50189548769185
-5,-345,247.80602408592694
10,-345,243.1627179880459
25,-345,238.57195918849177
40,-345,234.0337253005214
55,-345,229.5480897114406
70,-345,225.11500381745375
85,-345,220.734679239598
100,-345,216.40699557703542
115,-345,212.13234057431083
130,-345,207.9104807522925
145,-345,203.7420115886446
160,-345,199.6265508931652
175,-345,195.5649274144467
190,-345,191.55658089798848
205,-345,187.60259343745878
220,-345,183.70220359805157
235,-345,179.85676220006098
250,-345,176.06528921128847
265,-345,172.3294156466023
280,-345,168.64793034265645
295,-345,165.02275277258454
310,-345,161.45243208798016
325,-345,157.93918189223174
340,-345,154.48130621521867
355,-345,151.08131638487913
370,-345,147.73726823679394
385,-345,144.45197276378673
400,-345,141.22323627841212
415,-345,138.0541700693218
430,-345,134.94233176231214
445,-345,131.89114294929774
460,-345,128.8979015264095
475,-345,125.96631740467869
490,-345,123.09345113774555
505,-345,120.28330945773399
520,-345,117.53270727042445
535,-345,114.84594575974727
550,-345,112.21959616031317
565,-345,109.65825132606595
580,-345,107.15824089088838
595,-345,104.72444625649858
610,-345,102.35295752870536
625,-345,100.04894124456763
640,-345,97.80824998535701
655,-345,95.63633175312494
670,-345,93.52880348135102
685,-345,91.49139072606945
700,-345,89.51947647388955
715,-345,87.61905968756257
730,-345,85.7852908876562
745,-345,84.02443805319999
760,-345,82.33142045689185
775,-345,80.71277044317121
790,-345,79.16317694904865
805,-345,77.68943174602381
820,-345,76.28599399545872
835,-345,74.95990963344101
850,-345,73.70540820287285
865,-345,72.5297841715803
880,-345,71.42703716165381
895,-345,70.40470411345197
910,-345,69.45665275353105
925,-345,68.59062152856826
940,-345,67.80009142466385
955,-345,67.09306428808591
970,-345,66.46284274944796
985,-345,65.91764969155166
1000,-345,65.45055063348858
1015,-345,65.0699809871004
1030,-345,64.76876546088093
1045,-345,64.55554266050794
1060,-345,64.4228918550675
1075,-345,64.3796446011629
1090,-345,64.4181291021717
1105,-345,64.54735865881896
1120,-345,64.75940375166043
1135,-345,65.06344724595407
1150,-345,65.45129424143002
1165,-345,65.93228408902682
1180,-345,66.4979479839765
1195,-345,67.15776799050508
1210,-345,67.90312490154732
1225,-345,68.74384264535391
1240,-345,69.67055156267261
1255,-345,70.69297769108805
1270,-345,71.80177703428356
1285,-345,73.00677837743387
1300,-345,74.29833107408244
1315,-345,75.68635730483864
1330,-345,77.16089726982331
1345,-345,78.73196192892935
1360,-345,80.38928555992369
1375,-345,82.14297011284414
1390,-345,83.98245500334122
1405,-345,85.91794418826719
1420,-345,87.93860283617059
1435,-345,90.05475804147525
1450,-345,92.25533162216928
1465,-345,94.55162790687427
1480,-345,96.93171379422233
1495,-345,99.40612884516767
1510,-345,101.96343615092408
1525,-345,104.58835588048383
1540,-345,107.28029652430538
1555,-345,110.03860566862099
1570,-345,112.86258133522068
1585,-345,115.7514832187234
1600,-345,118.7045435243587
1615,-345,121.72097715293603
1630,-345,124.79999103379174
1645,-345,127.94079246541345
1660,-345,131.14259638183998
1675,-345,134.40565595264815
1690,-345,137.72884151235212
1705,-345,141.11082981084948
1720,-345,144.55091814193779
1735,-345,148.04843206555597
1750,-345,151.60272689866702
1765,-345,155.21318856393125
1780,-345,158.8792339003729
1795,-345,162.6003105335222
-500,-330,450.5372679359332
-485,-330,443.7852521448901
-470,-330,437.09240620762756
-455,-330,430.45855301093576
-440,-330,423.8835185702893
-425,-330,417.367132064154
-410,-330,410.9092262680146
-395,-330,404.5096468199938
-380,-330,398.16822107940806
-365,-330,391.8847913288399
-350,-330,385.6592032400977
-335,-330,379.49130593155496
-320,-330,373.38095202991957
-305,-330,367.3279977365657
-290,-330,361.33230289853213
-275,-330,355.3937310842556
-260,-330,349.512149664055
-245,-330,343.6874298953275
-230,-330,337.91944701233535
-215,-330,332.2080803203817
-200,-330,326.55321329405973
-185,-330,320.9547336791467
-170,-330,315.4125335975739
-155,-330,309.9265096547598
-140,-330,304.49656304843523
-125,-330,299.12259967793216
-110,-330,293.80453025275665
-95,-330,288.5422703991231
-80,-330,283.3357407630186
-65,-330,278.1848671082868
-50,-330,273.0895804081953
-35,-330,268.0498169289786
-20,-330,263.0655183039478
-5,-330,258.1366315969117
10,-330,253.2631093538836
25,-330,248.44491951293566
40,-330,243.6820249415705
55,-330,238.97449040816727
70,-330,234.32225096648614
85,-330,229.72551703340784
100,-330,225.1841484653569
115,-330,220.69854009669845
130,-330,216.26843405998346
145,-330,211.89444146549909
160,-330,207.5761505116861
175,-330,203.31441389942756
190,-330,199.10863659452417
205,-330,194.95993244132526
220,-330,190.86750060467074
235,-330,186.83273077771872
250,-330,182.85459976802255
265,-330,178.93478385439346
280,-330,175.07202595885167
295,-330,171.26829648638133
310,-330,167.52209694111673
325,-330,163.8356968474514
340,-330,160.20735180967907
355,-330,156.6396334509113
370,-330,153.13054924706972
385,-330,149.68297431753967
400,-330,146.2946673987674
415,-330,142.9688072682579
430,-330,139.7029081971887
445,-330,136.50045778973632
460,-330,133.35871131921067
475,-330,130.28145178543616
490,-330,127.2656976380511
505,-330,124.31553105409414
520,-330,121.42772736705962
535,-330,118.60666533787843
550,-330,115.848879387881
565,-330,113.15904189938705
580,-330,110.53344862280666
595,-330,107.97706229510786
610,-330,105.48594219326634
625,-330,103.06533788155522
640,-330,100.71107425437596
655,-330,98.4286839415512
670,-330,96.21375938802005
685,-330,94.07211230461719
700,-330,91.9991044179592
715,-330,90.00082231169276
730,-330,88.07239848222588
745,-330,86.2201899421083
760,-330,84.43910116176941
775,-330,82.73575488059525
790,-330,81.10482842026438
805,-330,79.55320525419243
820,-330,78.07533605802928
835,-330,76.67835971283111
850,-330,75.35650032264999
865,-330,74.11714646268105
880,-330,72.95429524972397
895,-330,71.87569882753411
910,-330,70.87505949324077
925,-330,69.96020240941417
940,-330,69.12466734456129
955,-330,68.37655296192658
970,-330,67.70916709075502
985,-330,67.13082988897791
1000,-330,66.63461404871119
1015,-330,66.22905236169974
1030,-330,65.90697823194505
1045,-330,65.6771272761492
1060,-330,65.53208839101396
1075,-330,65.48078914530922
1090,-330,65.5155675339865
1105,-330,65.64553104100449
1120,-330,65.86275910946308
1135,-330,66.17652587785203
1150,-330,66.57864330838362
1165,-330,67.07853772811367
1180,-330,67.66774349112148
1195,-330,68.35624535275721
1210,-330,69.13496118433793
1225,-330,70.01350232463876
1240,-330,70.98281464507713
1255,-330,72.05268627459391
1270,-330,73.21375187611282
1285,-330,74.47588880007783
1300,-330,75.82941132206867
1315,-330,77.28427374706774
1330,-330,78.83046459160514
1345,-330,80.47800787210105
1360,-330,82.21656725819983
1375,-330,84.05623691489069
1390,-330,85.98636560094263
1405,-330,88.01712842583458
1420,-330,90.13758063739826
1435,-330,92.35879243063663
1450,-330,94.66902079448866
1465,-330,97.07847071999647
1480,-330,99.57572548833893
1495,-330,102.17139125929324
1510,-330,104.85389293442762
1525,-330,107.60782067965836
1540,-330,110.43247290590136
1555,-330,113.32708242748609
1570,-330,116.2908300107
1585,-330,119.32285771092175
1600,-330,122.42228162215201
1615,-330,125.5882037258868
1630,-330,128.81972260245152
1645,-330,132.1174225170399
1660,-330,135.4792342452641
1675,-330,138.90406312294513
1690,-330,142.3910754180543
1705,-330,145.93946755589334
1720,-330,149.548469087259
1735,-330,153.21734466979206
1750,-330,156.94539520394108
1765,-330,160.73195826256858
1780,-330,164.57640794506523
1795,-330,168.47815427498293
-500,-315,472.2669771379025
-485,-315,465.14378359041444
-470,-315,458.0837617146586
-455,-315,451.08670082297886
-440,-315,444.1523937943829
-425,-315,437.2806371052564
-410,-315,430.4712308637752
-395,-315,423.72398802297755
-380,-315,417.03870842889523
-365,-315,410.41520060180056
-350,-315,403.8532796448423
-335,-315,397.3527645282615
-320,-315,390.913478150514
-305,-315,384.53524740457135
-290,-315,378.21790324956635
-275,-315,371.96128078791276
-260,-315,365.76521934798404
-245,-315,359.62956257237295
-230,-315,353.5541585116751
-215,-315,347.538859723649
-200,-315,341.58352337747783
-185,-315,335.68801136273873
-170,-315,329.85219040250774
-155,-315,324.07593216987607
-140,-315,318.3591134069409
-125,-315,312.70161604515573
-110,-315,307.10332732571317
-95,-315,301.5641399184581
-80,-315,296.0839520376645
-65,-315,290.66266755290087
-50,-315,285.30019609314513
-35,-315,279.99645314233436
-20,-315,274.75136012462696
-5,-315,269.5648444778455
10,-315,264.4368397138376
25,-315,259.3672960654988
40,-315,254.35615801195328
55,-315,249.40347859218275
70,-315,244.50917284787323
85,-315,239.67344753414514
100,-315,234.89613893354596
115,-315,230.17764714190056
130,-315,225.5176858773591
145,-315,220.9168805858854
160,-315,216.3747857027834
175,-315,211.89227699046927
190,-315,207.46872049786407
205,-315,203.10526121672422
220,-315,198.8010549556065
235,-315,194.55752986860145
250,-315,190.37361598322443
265,-315,186.25103455146925
280,-315,182.18847941797162
295,-315,178.18797170323103
310,-315,174.24796263831445
325,-315,170.37077749911785
340,-315,166.5546214185793
355,-315,162.80212617965367
370,-315,159.11124944600857
385,-315,155.4849303610238
400,-315,151.9208792184778
415,-315,148.42234222167184
430,-315,144.98679103636184
445,-315,141.6177773788458
460,-315,138.31251499738062
475,-315,135.0748600380058
490,-315,131.9017895962865
505,-315,128.79746143735696
520,-315,125.75861255310785
535,-315,122.78969952923717
550,-315,119.88722165759339
565,-315,117.05593122015941
580,-315,114.29209219576475
595,-315,111.60074916999258
610,-315,108.97793310901459
625,-315,106.42897727768437
640,-315,103.94968178897051
655,-315,101.54566475103785
670,-315,99.21249739762472
685,-315,96.95607863866134
700,-315,94.77175257765138
715,-315,92.66569467311076
730,-315,90.63302338436797
745,-315,88.68018623671496
760,-315,86.8020772291541
775,-315,85.00541121587653
790,-315,83.28485857417348
805,-315,81.64739645528881
820,-315,80.0874720592129
835,-315,78.61231945957101
850,-315,77.21616267224911
865,-315,75.90648691507886
880,-315,74.67744315184706
895,-315,73.5366447867339
910,-315,72.477843543823
925,-315,71.50900782109424
940,-315,70.62368667280528
955,-315,69.83007907912432
970,-315,69.12150483987058
985,-315,68.50638523938683
1000,-315,67.97780728663214
1015,-315,67.54440536712731
1030,-315,67.19902909873666
1045,-315,66.95051569025414
1060,-315,66.79147155340671
1075,-315,66.73092521010464
1090,-315,66.76123268304667
1105,-315,66.89160091300056
1120,-315,67.1141268453723
1135,-315,67.43818143860163
1150,-315,67.85559227597342
1165,-315,68.37611820258626
1180,-315,68.99136121655985
1195,-315,69.71069889095219
1210,-315,70.52538346798801
1225,-315,71.44517698455073
1240,-315,72.46102293862046
1255,-315,73.58277622611737
1270,-315,74.80105733750213
1285,-315,76.12579556208192
1300,-315,77.54727559418923
1315,-315,79.07548519140633
1330,-315,80.70036419919629
1345,-315,82.43194811414796
1360,-315,84.2598296498222
1375,-315,86.19408985723632
1390,-315,88.22398236433649
1405,-315,90.3604561488824
1420,-315,92.59192205732793
1435,-315,94.92835134247164
1450,-315,97.35840137413281
1465,-315,99.8924116248508
1480,-315,102.5188129689979
1495,-315,105.24812164258499
1510,-315,108.06860661265343
1525,-315,110.96470978842365
1540,-315,113.9355993777108
1555,-315,116.98037297649219
1570,-315,120.09807387039268
1585,-315,123.2877069607091
1600,-315,126.54852523039882
1615,-315,129.8807822110855
1630,-315,133.2819618275833
1645,-315,136.75105333736533
1660,-315,140.2870682910102
1675,-315,143.8890476591885
1690,-315,147.55606732481255
1705,-315,151.2872420847538
1720,-315,155.08172833534584
1735,-315,158.93872562904187
1750,-315,162.8574772896249
1765,-315,166.83727026390397
1780,-315,170.87743437222343
1795,-315,174.97990682043928
-500,-300,496.4795161778322
-485,-300,488.939730750471
-470,-300,481.46774561957153
-455,-300,474.0633083374851
-440,-300,466.7261705859159
-425,-300,459.456088200999
-410,-300,452.252821202408
-395,-300,445.11614003351247
-380,-300,438.04581268364916
-365,-300,431.0416049188826
-350,-300,424.1032939197837
-335,-300,417.2306612656606
-320,-300,410.42349299326565
-305,-300,403.68157966136033
-290,-300,397.0047164213763
-275,-300,390.39270309437893
-260,-300,383.84534425449897
-245,-300,377.36244931893555
-230,-300,370.9438326445577
-215,-300,364.58931363102903
-200,-300,358.29871683025556
-185,-300,352.0718720618017
-170,-300,345.9086145337451
-155,-300,339.8087849682276
-140,-300,333.77222973073646
-125,-300,327.79880096189737
-110,-300,321.8883567103119
-95,-300,316.0407610647255
-80,-300,310.2558842835942
-65,-300,304.53360291994704
-50,-300,298.87379993934053
-35,-300,293.27636482869616
-20,-300,287.74119369390394
-5,-300,282.2681893442989
10,-300,276.8572613624363
25,-300,271.5083375487707
40,-300,266.22133928461017
55,-300,260.9963037898058
70,-300,255.83312137588268
85,-300,250.73199180343525
100,-300,245.69272290717865
115,-300,240.715717424177
130,-300,235.80065560535667
145,-300,230.94817519926414
160,-300,226.15779174384969
175,-300,221.430402469766
190,-300,216.7653294666637
205,-300,212.1637475891285
220,-300,207.6247645312838
235,-300,203.14984583206012
250,-300,198.7378704330144
265,-300,194.3906036226255
280,-300,190.10668643639923
295,-300,185.88818987001537
310,-300,181.73351179673708
325,-300,177.64503247719946
340,-300,173.62090416651773
355,-300,169.66381810668202
370,-300,165.77168042182274
385,-300,161.94749364785994
400,-300,158.18891856915542
415,-300,154.499268263743
430,-300,150.875972689833
445,-300,147.32264481096257
460,-300,143.83645811105927
475,-300,140.42134154390303
490,-300,137.07423157385125
505,-300,133.79936135105126
520,-300,130.59343077620488
535,-300,127.46097421249586
550,-300,124.39845756951682
565,-300,121.4107131574087
580,-300,118.49397540029562
595,-300,115.65337105581045
610,-300,112.8849054424754
625,-300,110.19399606229847
640,-300,107.57642133665465
655,-300,105.03788561901086
670,-300,102.57394243248122
685,-300,100.19057889985808
700,-300,97.88312540037127
715,-300,95.6578475437841
730,-300,93.50985404028002
745,-300,91.44568448232697
760,-300,89.46022706853005
775,-300,87.56029061574807
790,-300,85.74054360806801
805,-300,84.00805903145574
820,-300,82.35728604161596
835,-300,80.79555638678643
850,-300,79.31710591452493
865,-300,77.92969397888133
880,-300,76.62716037791112
895,-300,75.41733665217194
910,-300,74.29401144851447
925,-300,73.26525599178434
940,-300,72.32463563500252
955,-300,71.48045363995124
970,-300,70.72604921012756
985,-300,70.06994913784465
1000,-300,69.50526261427454
1015,-300,69.04073043415676
1030,-300,68.66922673666888
1045,-300,68.39969558401351
1060,-300,68.22476965578238
1075,-300,68.15358413598207
1090,-300,68.17852226331195
1105,-300,68.30889657502078
1120,-300,68.53683110849224
1135,-300,68.8718675307055
1150,-300,69.30628197542714
1165,-300,69.84922783377995
1180,-300,70.49227401608773
1195,-300,71.2451641490224
1210,-300,72.0991667352568
1225,-300,73.06412871562534
1240,-300,74.13100085447417
1255,-300,75.30971086503483
1270,-300,76.59087371606816
1285,-300,77.98447535259304
1300,-300,79.48077776247123
1315,-300,81.08980463814345
1330,-300,82.80145124391336
1345,-300,84.62576370902804
1360,-300,86.55226394775485
1375,-300,88.59191475877009
1390,-300,90.73323346617714
1405,-300,92.98608810385045
1420,-300,95.3392862973612
1435,-300,97.80296743190584
1450,-300,100.36563376964757
1465,-300,103.03752318821437
1480,-300,105.80689395004298
1495,-300,108.68414789363464
1510,-300,111.65737600822743
1525,-300,114.71084933502
1540,-300,117.84358123947976
1555,-300,121.05450917619856
1570,-300,124.34347443960802
1585,-300,127.70935240930518
1600,-300,131.15004475197904
1615,-300,134.66437477421098
1630,-300,138.2511770021724
1645,-300,141.90930909563696
1660,-300,145.63766151134962
1675,-300,149.4351649984314
1690,-300,153.30079609285735
1705,-300,157.23358083238966
1720,-300,161.23259694100386
1735,-300,165.29697473786655
1750,-300,169.42752219155395
1765,-300,173.62320323807924
1780,-300,177.8820422499729
